spell_id,appointment_date,permno,gvkey,car_1_1_capm,car_3_3_capm,car_5_5_capm,bhar_1y_capm,bhar_3y_capm,car_1_1_ff3,car_3_3_ff3,car_5_5_ff3,bhar_1y_ff3,bhar_3y_ff3,car_1_1_ff5,car_3_3_ff5,car_5_5_ff5,bhar_1y_ff5,bhar_3y_ff5
4898,2014-07-01,78916,027845,-0.021315349932653174,-0.03044840032892692,-0.03775958547875542,-0.18690808274181747,-2.82999149414763,-0.027174944425890704,-0.03419954603392955,-0.03603478255568485,-0.5160331714080915,-3.822721417625018,-0.027941162430418217,-0.02656460613637287,-0.02518236992937952,-0.6122195891565536,-4.299132288573487
4897,2007-09-04,78916,027845,0.0264609827287615,0.0047342771823934045,-0.021121403304855305,-0.19610078930927144,-0.4643190843983267,0.025756800597706096,0.00304660215944287,-0.02650948530303636,-0.1711201662448576,-0.3924467082672589,0.031303063415857056,0.008853551922947808,-0.015702030904993943,-0.07536577763793195,-0.21237842394255613
4895,2003-05-01,78867,027842,0.035259764437415006,0.08669702366269647,0.14464942812941686,1.0153802044840607,,0.02513695638876646,0.07261167031819402,0.1244280717379951,0.7562959550307786,,0.023992917176164044,0.07325512188573417,0.11946904807727583,0.6969648298673674,
4920,2009-06-29,78999,027937,0.02447664849283103,0.047845392487802445,0.05039565242956486,-0.4904691695208615,-2.2193382229176852,0.014418462817673602,0.017213359146852354,0.05671184805898615,-0.5111730586685758,-1.7099424213785626,0.004334570168831295,0.011426950428095634,0.033314463463773106,-0.605851024768265,-2.4379895053647234
4922,2012-10-27,79007,027938,-0.0158356592338151,-0.03666129155070619,0.012800562065194998,-0.5392264005552463,-2.490787357571564,-0.019686459145498228,-0.043493781521618737,-0.014115568486845895,-0.6929019014088904,-2.6056610208563664,-0.018343355650294883,-0.042612972303378446,-0.013635334557175152,-0.6920150821816899,-2.575116793164084
4955,2006-10-31,81491,028078,-0.07852787337365874,-0.1414470563685087,-0.11388132263482702,,,-0.07665142855595722,-0.14039934076303917,-0.11296979011962217,,,-0.07761479097212678,-0.16343966666776466,-0.1316466708943118,,
4933,2009-01-08,78963,027981,0.05826233509249465,0.01286834317670793,0.006229152002181371,2.8649700949086214,2.4653241073102685,0.07971162808136933,0.013648908699708022,-0.0017953018025310234,2.759436437215508,2.391418669113674,0.07327585587587435,0.02516967214991287,0.0035878959886759196,2.8618888008937593,2.490496705048082
4948,2004-05-27,79057,028034,-0.023342199676226846,-0.023228315287590375,0.005407080276108404,-0.14563792098659145,-0.4290814052996128,-0.024612210713132795,-0.02217883540795047,0.005001918769311572,-0.20607778435692836,-0.6632489324995814,-0.023303469928541716,-0.025597336470751422,-0.00235817644497658,-0.2801331917725953,-0.8565149246792325
4949,1994-10-01,79057,028034,0.017530629561132768,0.07157440163381194,0.0376934661841937,0.6738712088972583,3.6162184351816857,0.015401618152914794,0.070170818339898,0.0468265879713735,0.6842739823182754,3.6038851420678575,0.013491514876985512,0.06981968203871482,0.05340104103177498,0.639384600929897,3.5609428793484583
4946,2017-05-01,79072,028022,-0.009552463307706559,-0.027769081051315123,-0.057056003162305774,-0.30976508563568705,-1.8892235305717597,0.0056544402086867885,-0.006680672272487815,-0.03467237580279238,-0.13784487000904422,-0.4965985283146358,0.002382013484623441,-0.014333855771319529,-0.03630058966080127,-0.14565766093943333,-0.3631249334143053
4944,2006-01-17,78972,028018,-0.050122275890356685,-0.05350804957455635,0.0011801789185083185,-0.23656299829063987,-2.0064835625428046,-0.054611257404503684,-0.07938717772424522,-0.04754217987647318,-0.1998375713626761,-3.8909407092181842,-0.055508054052692726,-0.07137722874360472,-0.0433578080993638,0.18439157415168306,-2.2233473810092956
4943,2001-02-01,78972,028018,0.01633906438672264,0.18435605219054535,-0.1667302172074641,-1.4375569177693144,-13.472650075728776,0.006193594764722213,0.16983138595509267,-0.19349514317064093,-1.3332861007309804,-10.863598048924679,-0.01134137346180035,0.14483748112965789,-0.24079684834735107,-1.8426650306729566,-15.911171095781814
4942,2000-02-01,78972,028018,-0.015005400057878902,-0.3162053980531982,-0.25999127353107293,1.8584179711990805,0.49147347374633066,-0.003823784124537693,-0.3137113685755604,-0.24928897752982757,1.0897165508527382,-1.7358824769567898,-0.009461465067934743,-0.3149236136634,-0.250208760759465,1.4602820556163283,0.7391552088587385
